law_code	law_name	bab	chapter	section	article_number	text
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		295	ماده 295- پس از گذشتن مدت مذکور فوق دادگاه بخش وقتی را برای افتتاح وصیت‌نامه تعیین و به اشخاصی که وراثت آنها معلوم است اطلاع می‌دهد که در وقت مزبور حاضر شوند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		296	ماده 296- هنگام ابراز وصیت‌نامه دادرس دادگاه بخش باید با حضور نماینده دادستان یا مدیر دفتر صورت مجلسی مشتمل بر خلاصه وصیت و اینکه وصیت‌نامه در حضور او باز شده و خصوصیات وصیت‌نامه از قبیل مهر و موم و غیره تنظیم و به امضاء حضار برساند. ‌وصیت‌نامه سری را دادرس دادگاه بخش با حضور اشخاصی بازمی‌نماید که لفاف آنرا امضاء یا مهر کرده و در تاریخ باز کردن زنده و در مقر دادگاه حاضر هستند. اصل وصیت‌نامه که مطابق این ماده نزد دادرس دادگاه بخش باز می‌شود به دفتر امانات ثبت فرستاده می‌شود و رونوشت آن در دفتر دادگاه می‌ماند- اشخاص ذی‌نفع می‌توانند از آن رونوشت بگیرند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		297	ماده 297- بعد از باز شدن وصیت‌نامه دادگاه بخش به اشخاصی که وصیت بنفع آنها شده یا کسانی که وصی معین شده اند مراتب را اطلاع می‌دهد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		298	ماده 298- وصیت‌نامه وقتی معتبر است که تمام آن موجود باشد و ادعاء فقدان وصیت‌نامه اعم از اینکه این دعوی نسبت به تمام وصیت‌نامه یا قسمتی از آن باشد مسموع نیست. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل ششم- راجع به وصیت		299	ماده 299- ترتیب صدور سند مالکیت به نام ورثه یا موصی‌له نسبت به اموال غیرمنقول که به نام مورث ثبت شده است در آیین نامه وزارت دادگستری معین می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		300	ماده 300- در صورت تعدد ورثه هر یک از آنها می‌توانند از دادگاه درخواست تقسیم سهم خود را از سهم سایر ورثه بخواهند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		301	ماده 301- ولی و وصی و قیم هر وارثی که محجور باشد و امین غائب و جنین و کسی که سهم الارث بعضی از ورثه به او منتقل شده است و همچنین موصی‌له و وصی راجع بموصی‌به در صورتی که وصیت به جزء مشاع از ترکه شده باشد حق درخواست تقسیم را دارند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		302	ماده 302- نسبت به درخواست تقسیم مرور زمان جاری نیست و کسانی که ذیحق در درخواست تقسیم هستند همه وقت می‌توانند این درخواست را بنمایند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		303	ماده 303- هرگاه یکی از ورثه متوفی غائب مفقودالاثری باشد که وکیل نداشته و درخواست تقسیم اموال متوفی بشود بدواً برای غائب امین معین می‌شود و بعد تقسیم به‌عمل می‌آید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		304	ماده 304- درخواست تقسیم باید کتبی و مشتمل بر امور زیر باشد 1- نام و مشخصات درخواست کننده و متوفی. 2- ورثه و اشخاص دیگری که ترکه باید بین آنها تقسیم شود و سهام هر یک. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		305	ماده 305- پس از وصول درخواست هرگاه دادگاه محتاج به توضیحاتی باشد درخواست کننده را احضار نموده و توضیحاتی که لازم است از او می‌خواهد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		306	ماده 306- دادگاه برای رسیدگی به موضوع درخواست تعیین جلسه نموده و درخواست کننده و اشخاص ذی‌نفع را احضارمی‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		307	ماده 307- درخواست کننده تقسیم می‌تواند زمینه هایی برای تقسیم ترکه تهیه نموده و به دادگاه تسلیم نماید در این صورت مراتب در احضاریه نوشته شده و تذکر داده می‌شود که مراجعه بزمینه های نامبرده در دفتر دادگاه مانعی ندارد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		308	ماده 308- وقت رسیدگی باید طوری معین شود که فاصله بین ابلاغ احضاریه و روز دادرسی کمتر از ده روز نباشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		309	ماده 309- اشخاص ذی‌نفع می‌توانند در دادگاه حاضر شده به تراضی قراری راجع بمقدمات تقسیم یا طرز تقسیم اموال بگذارند. در این صورت دادگاه صورت مجلسی مشتمل بر قرارداد نامبرده تنظیم می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		310	ماده 310- هرگاه یک یا چند نفر از اشخاص ذی‌نفع در تنظیم قرارداد مذکور فوق شرکت نداشته و رضایت خود را اظهار ننموده باشند دادگاه نتیجه تصمیمی را که مربوط به شخص غائب است به او اعلام می‌نماید با ذکر اینکه می‌تواند در ظرف مدت معینی در دفتر دادگاه حاضر شده و به قرارداد مراجعه نموده و رضایت یا عدم رضایت خود را اعلام دارد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		311	ماده 311- در اخطار مذکور در فوق قید می گردد که هرگاه شخص غائب در مدت معینه در دفتر حاضر نگردد و یا رضایت و عدم رضایت خود را اظهار نکند بر طبق قرار مذکور در ماده 309 قضیه حل خواهد شد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		312	ماده 312- هرگاه شخص غائب در اثر عذر موجهی حاضر نشده باشد و درخواست وقت جدیدی نماید تا رضایت و عدم رضایت خود را اعلام دارد دادگاه وقت جدیدی برای او معین خواهد نمود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		313	ماده 313- در صورتی که تمام ورثه و اشخاصی که در ترکه شرکت دارند حاضر و رشید باشند به هر نحوی که بخواهند می‌توانند ترکه را مابین خود تقسیم نمایند لیکن اگر مابین آنها محجور یا غائب باشد تقسیم ترکه به توسط نمایندگان آنها در دادگاه به‌عمل می‌آید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		314	ماده 314- در صورتی که ورثه تراضی در بهای اموال غیرمنقول مورد درخواست تقسیم ننماید اموال نامبرده باید به توسط کارشناس ارزیابی شود و اموال منقول در صورتی ارزیابی می گردد که بارزیابی در موقع تحریر ترکه به جهاتی نتوان ترتیب اثر داد. ‌ترتیب انتخاب کارشناس و مقررات راجع بکارشناس که در آیین دادرسی مقرر است در تقسیم رعایت می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		315	ماده 315- کارشناس باید بهای اموال مورد درخواست تقسیم و قابل قسمت بودن و یا قابل قسمت نبودن آنها را معین و سهام را تعدیل نماید. کارشناس باید برای ارزیابی اموال بهای روز ارزیابی را در نظر بگیرد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		316	ماده 316- تقسیم طوری به‌عمل می‌آید که برای هر یک از ورثه از هر نوع اموال حصه ای معین شود و اگر بعضی از اموال بدون زیان قابل قسمت نباشد ممکن است آنرا در سهم بعضی از ورثه قرار داد و برابر بهای آن از سایر اموال در سهم دیگران منظور نمود و اگر تعدیل محتاج به ضمیمه پول به اموال باشد به ضمیمه آن تعدیل می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		317	ماده 317- در صورتی که مالی اعم از منقول یا غیرمنقول قابل تقسیم و تعدیل نباشد ممکن است فروخته شده بهای آن تقسیم شود. ‌فروش اموال به ترتیب عادی به‌عمل می‌آید مگر آنکه یکی از ورثه فروش آن را به طریق مزایده درخواست کند.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		318	ماده 318- در صورتی که بعضی از ورثه مدیون متوفی باشند ممکن است دین را در سهم خود آنها قرار داد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		319	ماده 319- در صورتی که پس از تعدیل سهام ورثه به تعیین حصه تراضی ننمایند سهام آنها به قرعه معین می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		320	ماده 320- در موردی که تقسیم از طریق قرعه انجام می گردد باید جلسه ایکه برای قرعه معین شده به اشخاص ذی‌نفع اطلاع داده شود و اگر بعضی از اشخاص نامبرده حاضر نشوند دادگاه بخش به درخواست اشخاص حاضر اقدام به قرعه و تعیین سهام می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		321	ماده 321- هرگاه یکی از ورثه غائب یا محجور باشد برای غائب و محجور امین یا قیم معین و پس از آن تقسیم به‌عمل می‌آید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		322	ماده 322- پس از تمام شدن تقسیم دادگاه صورت مجلسی تنظیم نموده و در آن مقدار ترکه و سهم هر یک از وراث و آنچه برای تأدیه دیون و اجراء وصیت منظور شده تصریح می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		323	ماده 323- صورت مجلس مذکور فوق بایدبه امضاء یا مهر صاحبان سهام و امضاء دادرس دادگاه برسد و هرگاه بعضی از صاحبان سهام نباشند یا نتوانند و یا نخواهند امضاء کنند جهت امضاء نکردن آنها در صورت مجلس قید می‌شود و این صورت مجلس در دفترخانه دادگاه باقی خواهد ماند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		324	ماده 324- دادگاه بر طبق صورت مجلس مذکور در دو ماده فوق تقسیم نامه بعده صاحبان سهام تهیه نموده و به آنها ابلاغ و تسلیم می‌نماید. ‌این تصمیم دادگاه حکم شناخته شده و از تاریخ ابلاغ در حدود قوانین قابل اعتراض و پژوهش و فرجام است. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		325	ماده 325- هر یک از ورثه پس از تقسیم مالک مستقل سهم خود خواهد بود و هر تصرفی که بخواهد می‌نماید و بحصه دیگران حقی ندارد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هفتم- در تقسیم		326	ماده 326- مقررات قانون مدنی راجع به تقسیم در مورد تقسیم ترکه جاری است و نیز مقررات راجع به تقسیم که در این قانون مذکور است در مورد تقسیم سایر اموال جاری خواهد بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		327	ماده 327- در صورتی که وارث متوفی معلوم نباشد به درخواست دادستان یا اشخاص ذی‌نفع برای اداره ترکه مدیر معین می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		328	ماده 328- در مورد ماده فوق دادستان مکلف است مراقبت نماید اقداماتی که برای حفظ ترکه لازم است به‌عمل آید و از دادگاه تعیین مدیر ترکه را بخواهد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		329	ماده 329- پس از وصول درخواست دادگاه باید منتهی تا یکهفته مدیر ترکه را معین نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		330	ماده 330- در صورتی که متوفی برای اجراء وصیت خود وصی معین کرده باشد اداره ترکه به وصی واگذار می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		331	ماده 331- هرگاه متوفی محجور بوده و وصی داشته است اداره ترکه به وصی یا قیم واگذار می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		332	ماده 332- در غیر موارد مذکور در دو ماده فوق اداره ترکه به کسی که مورد اعتماد دادرس است واگذار خواهد شد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		333	ماده 333- مقررات مواد 265 و 266 و 268 و 269 و 270 و 271 و 273 و 274 و 275 نسبت به ترکه متوفائی هم که وارث او معلوم نیست جاری خواهد بود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		334	ماده 334- مدیر ترکه پس از تحریر ترکه دیون و واجبات مالی متوفی را اداء کرده مورد وصیت را در صورتی که وصیت شده باشد خارج و باقیمانده ترکه را از اموال منقول و غیرمنقول و وجه نقد که در تصرف دولت یا بنگاه‌های بازرگانی و صرافی و غیره یا اشخاصی است به دادستان تسلیم می‌کند که به ترتیب مقرر در آیین نامه وزارت دادگستری نگاهداری نمایند. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		335	ماده 335- اگر از تاریخ تحریر ترکه تا ده سال وارث متوفی معلوم شود ترکه به او داده می‌شود و پس از گذشتن مدت نامبرده باقی مانده ترکه بخزانه دولت تسلیم می‌شود و ادعاء حقی نسبت به ترکه از کسی به هر عنوان که باشد پذیرفته نیست. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل هشتم- در ترکه متوفای بلاوارث		336	ماده 336- در صورتی که قبل از انقضاء مدت مذکور فوق ادعاء حقی بر متوفی بشود و حق نامبرده به موجب سند رسمی یا حکم قطعی دادگاه ثابت شده باشد مدیر ترکه باید بپردازد و در صورتی که حقی به موجب نوشتجات یا دفاتر متوفی محرز شود مدیر ترکه با موافقت دادستان می‌تواند آنرا بپردازد و اگر ترکه به دادستان داده شده باشد او خواهد پرداخت و چنانچه ادعاء به ترتیب مذکور ثابت و محرز نشود مدعی می‌تواند به طرفیت مدیر ترکه و در صورتی که ترکه به دادستان داده شده باشد به طرفیت او اقامه دعوی نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		337	ماده 337- جز آنچه در این فصل ذکر می‌شود مهر و موم و برداشتن مهر و موم و تحریر و اداره ترکه اتباع خارجه به همان طریقی خواهد بود که مطابق این قانون برای ترکه اتباع ایران مقرر است. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		338	ماده 338- هرگاه تبعه خارجه در ایران یا در خارجه فوت شود و در ایران دارای مالی باشد دادرس دادگاه بخش محلی که مال متوفی در آنجا واقع است به درخواست هر ذی‌نفع یا به درخواست کنسول دولت متبوع متوفی بحفظ و تصفیه امر ترکه اقدام می‌نماید و در صورتی که متوفی وارث یا قائم مقام در ایران نداشته باشد بدون درخواست هم دادرس پس از اطلاع اقدام بحفظ و تصفیه ترکه می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		339	ماده 339- دادگاه بخش پس از وصول درخواست ذی‌نفع یا کنسول و به محض اطلاع از فوت در مورد اخیر ماده فوق وقتی را که از تاریخ وصول درخواست یا اطلاع متجاوز از چهل و هشت ساعت نباشد برای اقدامات تامینیه از قبیل مهر و موم و غیره معین کرده کتباً به کنسول دولت متبوع اطلاع می‌دهد که در موقع اقدام به تامین حضور به‌همرساند. عدم حضور کنسول مانع از اقدام نخواهد بود ولی بعداً می‌تواند در محل حاضر شده مهر و موم خود را به مهر و موم دادگاه اضافه نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		340	ماده 340- در صورتی که کنسول دولت متبوع متوفی قبلا از وفات مطلع شده و امر طوری باشد که تا اطلاع مامورین ایران بیم تضییع و تفریط تمام یا قسمتی از ترکه برود می‌تواند شخصا اقدامات موقتی را برای حفظ آن به عمل آورده و وضعیت موقتی را تا مداخله دادرس دادگاه بخش حفظ نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		341	ماده 341- در موقعی که دادگاه بخش برای مهر و موم تعیین وقت می‌کند باید بلافاصله و منتهی در ظرف یک هفته از تاریخ وصول درخواست یا اطلاع یکنفر را برای اداره ترکه معین و معرفی نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		342	ماده 342- دادگاه می‌تواند با رعایت ماده 264 و با در نظر گرفتن مصلحت و منافع ورثه و اشخاص ذی‌نفع هر کس را که طرف اعتماد بداند به سمت مدیر ترکه معین کند. اقدامات مدیر ترکه با نظارت دادستان به عمل خواهد آمد. در نقاطی که اداره تصفیه موجود است مدیر ترکه معین نمی‌شود و این وظیفه به اداره تصفیه رجوع می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		343	ماده 343- مدیر ترکه باید به محض ابلاغ انتصاب خود سه آگهی هر یک به فاصله یکماه در مجله رسمی و یکی از روزنامه های کثیرالانتشار محل و اگر در محل روزنامه نباشد در یکی از روزنامه های کثیرالانتشار تهران منتشر نموده اشخاصی را که به عنوانی از عناوین برای خود حقی بر ذمه متوفی و یا بر اعیان ترکه قائل هستند دعوت نماید در ظرف شش ماه از تاریخ انتشار اولین آگهی خود را معرفی و موضوع حق خود را معین کنند و رونوشت یا عکس گواهی شده مدارک طلب و حقانیت خود را به او تسلیم نمایند. ‌هرگاه میزان ترکه کمتر از هزار ریال باشد آگهی در روزنامه لازم نیست.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		344	ماده 344- پس از تعیین مدیر ترکه دادگاه بخش با حضور دادستان ترکه را تحریر و به او تسلیم می‌نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		345	ماده 345- برای تحریر ترکه روز و ساعت و محل تحریر به دادستان و اشخاص مشروحه اطلاع داده می‌شود: 1- تمام وراث که در ایران حاضر بوده و یا نماینده در آنجا دارند. 2- وصی اگر معلوم و مقیم ایران باشد. 3- کسانی که وصیت بنفع آنها شده اگر معلوم و مقیم ایران بوده و یا در ایران نماینده داشته باشند. 4- شریک متوفی اگر باشد در صورتی که در ایران حاضر بوده یا نماینده داشته باشد. 5- کنسول دولت متبوع متوفی. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		346	ماده 346- غیبت اشخاصی که اعلام نامه مندرج در ماده فوق برای آنها فرستاده شده مانع از تحریر ترکه نخواهد بود ولی در صورتی که کنسول دولت متبوع متوفی در موقع تحریر ترکه حاضر نباشد مراتب در صورتمجلس قید و رونوشتی از آن برای کنسول فرستاده می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		347	ماده 347- به صورت ریز ترکه باید صورتی از اموال غیرمنقول که در ایران واقع است با تعیین بهای تقریبی آنها پیوست شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		348	ماده 348- در صورتی که ورثه یا وصی متوفی یا قائم مقام قانونی آنها حاضر شوند برابر بهای ترکه تامین دهند که هرگاه در مدت یکسال از تاریخ انتشار اولین آگهی مذکور در ماده 343 بستانکارانی پیدا شود که تبعه ایران یا مقیم ایران باشند و طلب آنها ثابت گردد از عهده برآیند ترکه پس از وضع هزینه آگهی ها و هزینه های دیگر قانونی که به‌عمل آمده است به تصرف آنها داده می‌شود. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		349	ماده 349- تامین ممکن است به وسیله تودیع وجه نقد یا وثیقه دادن اموال منقول و یا غیرمنقول یا دادن ضامن معتبر به‌عمل آید و نیز ممکن است درخواست کننده از همان اموال متوفی تامین بدهد. قبول یا رد تامین منوط بنظر دادگاهی است که مدیر ترکه را تعیین نموده است. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		350	ماده 350- مدیر ترکه با اجازه دادگاه بخش می‌تواند به ورثه متوفی که در حال استیصال و مقیم در ایران هستند تا موقع تصفیه ماترک مبلغی که برای معیشت آنها ضروری باشد بپردازد. در موردی که اداره تصفیه وظیفه امین ترکه را انجام می‌دهد اجازه دادگاه بخش لازم نیست. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		351	ماده 351- پس از انقضاء مدت مذکور در ماده 343 مدیر ترکه وقتی را برای رسیدگی به دعاوی و مطالبات معین کرده به ورثه یا وصی یا قائم مقام قانونی آنها و کنسول دولت متبوع متوفی اگر در محل باشد اطلاع می‌دهد و در وقت مقرر شروع برسیدگی نموده و پس از رسیدگی کلیه دیون و تعهداتی را که بر ذمه متوفی ثابت و محقق است با اجازه دادستان تادیه می‌نماید و بقیه را به ورثه یا وصی یا قائم قام قانونی آنها و در صورتی که اشخاص نامبرده اصلا نباشند یا در ایران نباشند بکنسول یا سایر نمایندگان سیاسی دولت متبوع متوفی تسلیم می‌نماید. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		352	ماده 352- اشخاصی که مدعی حقی بر ترکه بوده و دعوی آنها از طرف مدیر ترکه و دادستان یا مدیر تصفیه تصدیق نشده باشد می‌توانند دعوی خود را در دادگاه صلاحیت‌دار اقامه یا تعقیب نمایند. انقضاء مدت مقرر در ماده 343 موجب سقوط حق اشخاصی که در ظرف مدت حق خود را مطالبه نکرده اند نمی‌باشد.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		353	ماده 353- اگر نسبت به ترکه متوفی قرار تأمین صادر شده باشد تسلیم اموال به اشخاص مذکور در ماده 351 با رعایت قرار دادگاه به‌عمل خواهد آمد. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		354	ماده 354- هرگاه متوفی بازرگان بوده و به موجب حکم دادگاه ورشکستگی او قبل یا بعد از فوت اعلام شود اداره تصفیه امور او تابع مقررات راجع به تصفیه امور بازرگان متوقف است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		355	ماده 355- رسیدگی به دعاوی راجع به ترکه اتباع خارجه در ایران از صلاحیت دادگاه ایران است. ‌
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		356	ماده 356- تصدیق صادره از مقامات صلاحیت دار کشور متوفی راجع بوراثت اتباع خارجه با انحصار آن پس از احراز اعتبار آن در دادگاه ایران از حیث صدور و رعایت مقررات مربوطه به اعتبار اسناد تنظیم شده در خارجه قابل ترتیب اثر خواهد بود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		357	ماده 357- اگر تبعه خارجه که در ایران فوت شده مسافر موقتی باشد اشیاء متعلق به او فوراً بکنسول دولت متبوع او تسلیم می‌شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		358	ماده 358- از هزینه هایی که برای اداره کردن ترکه می‌شود باید صورت کاملی به دادستان داده شود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل نهم- راجع به ترکه اتباع خارجه		359	ماده 359- حقوقی که به موجب این فصل برای کنسول‌ها یا نمایندگان سیاسی خارجه مقرر شده مربوط به کنسول یا نماینده سیاسی دولتی است که در خاک آن دول نسبت به کنسول‌ها یا نمایندگان سیاسی ایران معامله متقابله بشود.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل دهم- در تصدیق انحصار وراثت		360	ماده 360- در صورتی که وراث متوفی یا سایر اشخاص ذی‌نفع بخواهند تصدیق انحصار وراثت تحصیل کنند درخواست نامه کتبی مشتمل بر نام و مشخصات درخواست کننده و متوفی و ورثه و اقامتگاه آنها و نسبت بین متوفی و وارث تنظیم نموده به دادگاه تسلیم می‌نماید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل دهم- در تصدیق انحصار وراثت		361	ماده 361- دادگاه رسیدگی کننده درخواست متقاضی را یک نوبت در روزنامه کثیرالانتشار یا محلی آگهی می‌نماید. تبصره - در نقاطی که روزنامه دائر نیست دادگاه می‌تواند به جای آگهی در روزنامه محلی به تعداد لازم به هزینه متقاضی گواهی حصر وراثت آگهی تهیه نموده و در معابر همانمحل الصاق نماید تاریخ الصاق آگهی ها که باید در یک روز به‌عمل آید به وسیله صورت جلسه که مأمورین ابلاغ نسبت به این موضوع تهیه می‌نمایند رعایت خواهد گردید.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل دهم- در تصدیق انحصار وراثت		362	ماده 362- پس از انقضای یک ماه از تاریخ نشر آگهی در صورتی که معترضی نبود دادگاه تمام ادله و اسناد درخواست کننده تصدیق را از برگ شناسنامه و گواهی گواه و غیره در نظر گرفته، تصدیقی مشعر بر وراثت و تعیین تعداد وراث و نسبت آنها به متوفی صادر می‌نماید و در صورت اعتراض، دادگاه جلسه ای برای رسیدگی به اعتراض معین نموده به معترض و درخواست کننده تصدیق اطلاع می‌دهد و در جلسه پس از رسیدگی حکم خواهد داد. این حکم برابر مقررات قابل تجدیدنظر است.
omoor_hasabi	قانون امور حسبی	باب پنجم- در امور راجع به ترکه	فصل دهم- در تصدیق انحصار وراثت		363	ماده 363- دادگاه بخش می‌تواند گواه ها را احضار کرده و گواهی آنان را استماع کند. چنانچه گواه در خارج از مقر دادگاه ساکن باشد تحقیق از گواه به وسیله دادگاه محل اقامت گواه یا نزدیکترین دادگاه محل اقامت گواه به‌عمل خواهد آمد.
