law_code	law_name	volume	book	bab	chapter	section	paragraph	article_number	text
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1169	ماده 1169- برای حضانت و نگهداری طفلی که ابوین او جدا از یکدیگر زندگی میکنند، مادر تا سن هفتسالگی اولویت دارد و پس از آن با پدر است. تبصره (الحاقی 1382/9/8 مجمع تشخیص مصلحت نظام)- بعد از هفتسالگی در صورت حدوث اختلاف، حضانت طفل با رعایت مصلحت کودک به تشخیص دادگاه میباشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1170	ماده 1170- اگر مادر در مدتی که حضانت طفل با او است مبتلا به جنون شود یا به دیگری شوهر کند حق حضانت با پدر خواهد بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1171	ماده 1171- در صورت فوت یکی از ابوین حضانت طفل با آنکه زنده است خواهد بود هرچند متوفی پدر طفل بوده و برای او قیم معین کرده باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1172	ماده 1172- هیچ یک از ابوین حق ندارند در مدتی که حضانت طفل به عهده آنها است از نگاهداری او امتناع کند در صورت امتناع یکی از ابوین حاکم باید به تقاضای دیگری یا به تقاضای قیم یا یکی از قرباء و یا به تقاضای مدعیالعموم نگاهداری طفل را به هر یک از ابوین که حضانت به عهده اوست الزام کند و در صورتی که الزام ممکن یا مؤثر نباشد حضانت را به خرج پدر و هرگاه پدر فوت شده باشد به خرج مادر تامین کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1173	ماده 1173- هرگاه در اثر عدم مواظبت یا انحطاط اخلاقی پدر یا مادری که طفل تحت حضانت اوست، صحت جسمانی و یا تربیت اخلاقی طفل در معرض خطر باشد، محکمه میتواند به تقاضای اقربای طفل یا به تقاضای قیم او یا به تقاضای رئیس حوزه قضایی هر تصمیمی را که برای حضانت طفل مقتضی بداند، اتخاذ کند. موارد ذیل از مصادیق عدم مواظبت و یا انحطاط اخلاقی هر یک از والدین است: 1- اعتیاد زیانآور به الکل، مواد مخدر و قمار. 2- اشتهار به فساد اخلاق و فحشا. 3- ابتلا به بیماریهای روانی با تشخیص پزشکی قانونی. 4- سوءاستفاده از طفل یا اجبار او به ورود در مشاغل ضد اخلاقی مانند فساد و فحشا، تکدیگری و قاچاق. 5- تکرار ضرب و جرح خارج از حد متعارف.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1174	ماده 1174- در صورتی که به علت طلاق یا به هر علت دیگر ابوین طفل در یکمنزل سکونت نداشته باشند هر یک از ابوین که طفل تحت حضانت او نمیباشد حق ملاقات طفل خود را دارد تعیین زمان و مکان ملاقات و سایر جزئیات مربوطه به آن در صورت اختلاف بین ابوین با محکمه است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1175	ماده 1175- طفل را نمیتوان از ابوین و یا از پدر و یا از مادری که حضانت با او است گرفت مگر در صورت وجود علت قانونی.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1176	ماده 1176- مادر مجبور نیست که به طفل خود شیر بدهد مگر در صورتی که تغذیه طفل به غیر شیر مادر ممکن نباشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1177	ماده 1177- طفل باید مطیع ابوین خود بوده و در هر سنی که باشد باید با آنها احترام کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1178	ماده 1178- ابوین مکلف هستند که در حدود توانایی خود به تربیت اطفال خویش بر حسب مقتضی اقدام کنند و نباید آنها را مهمل بگذارند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب دوم- در نگاهداری و تربیت اطفال				1179	ماده 1179- ابوین حق تنبیه طفل خود را دارند ولی به استناد این حق نمیتوانند طفل خود را خارج از حدود تادیب تنبیه نمایند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1180	ماده 1180- طفل صغیر تحت ولایت قهری پدر و جد پدری خود میباشد و همچنین است طفل غیر رشید یا مجنون در صورتی که عدم رشد یا جنون او متصل به صغر باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1181	ماده 1181- هر یک از پدر و جد پدری نسبت به اولاد خود ولایت دارند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1182	ماده 1182- هرگاه طفل هم پدر و هم جد پدری داشته باشد و یکی از آنها محجور یا به علتی ممنوع از تصرف در اموال مولیعلیه گردد ولایت قانونی او ساقط میشود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1183	ماده 1183- در کلیه امور مربوطه به اموال و حقوقی مالی مولیعلیه ولی نماینده قانونی او میباشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1184	ماده 1184- هرگاه ولی قهری طفل رعایت غبطه صغیر را ننماید و مرتکب اقداماتی شود که موجب ضرر مولیعلیه گردد به تقاضای یکی از اقارب وی و یا به درخواست رئیس حوزه قضایی پس از اثبات، دادگاه ولی مذکور را عزل و از تصرف در اموال صغیر منع و برای اداره امور مالی طفل فرد صالحی را به عنوان قیم تعیین مینماید. همچنین اگر ولی قهری به واسطه کبر سن و یا بیماری و امثال آن قادر به اداره اموال مولیعلیه نباشد و شخصی را هم برای این امر تعیین ننماید طبق مقررات این ماده فردی به عنوان امین به ولی قهری منضم میگردد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1185	ماده 1185- هرگاه ولی قهری طفل محجور شود مدعیالعموم مکلف است مطابق مقررات راجعه به تعیین قیم قیمی برای طفل معین کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1186	ماده 1186- در مواردی که برای عدم امانت ولی قهری نسبت به دارایی طفل امارات قویه موجود باشد مدعیالعموم مکلف است از محکمه ابتدایی رسیدگی به عملیات او را بخواهد محکمه در این مورد رسیدگی کرده در صورتی که عدم امانت او معلوم شد مطابق ماده 1184 رفتار مینماید.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1187	ماده 1187- هرگاه ولی قهری منحصر به واسطه غیبت یا حبس یا به هر علتی که نتواند به امور مولیعلیه رسیدگی کند و کسی را هم از طرف خود معین نکرده باشد حاکم یک نفر امین به پیشنهاد مدعیالعموم برای تصدی و اداره اموال مولیعلیه و سایر امور راجعه به او موقتا معین خواهد کرد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1188	ماده 1188- هر یک از پدر و جد پدری بعد از وفات دیگری میتواند برای اولاد خود که تحت ولایت او میباشند وصی معین کند تا بعد از فوت خود در نگاهداری و تربیت آنها مواظبت کرده و اموال آنها را اداره نماید.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1189	ماده 1189- هیچ یک از پدر و جد پدری نمیتواند با حیات دیگری برای مولیعلیه خود وصی معین کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1190	ماده 1190- ممکن است پدر یا جد پدری به کسی که به سمت وصایت معین کرده اختیار تعیین وصی بعد فوت خود را برای مولیعلیه بدهد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1191	ماده 1191- اگر وصی منصوب از طرف ولی قهری به نگهداری یا تربیت مولیعلیه یا اداره امور او اقدام نکند یا امتناع از انجام وظائف خود بنماید منعزل میشود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1192	ماده 1192- ولی مسلم نمیتواند برای امور مولیعلیه خود وصی غیر مسلم معین کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1193	ماده 1193- همینکه طفل کبیر و رشید شد از تحت ولایت خارج میشود و اگر بعدا سفیه یا مجنون شود قیمی برای او معین میشود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب هشتم - در اولاد	باب سوم - در ولایت قهری پدر و جد پدری				1194	ماده 1194- پدر و جد پدری و وصی منصوب از طرف یکی از آنان ولی خاص طفل نامیده شود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1195	ماده 1195- احکام نفقه زوجه همان است که به موجب فصل هشتم از باب اول از کتاب هفتم مقرر شده و بر طبق همین فصل مقرر میشود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1196	ماده 1196- در روابط بین اقارب فقط اقارب نسبی و در خط عمودی اعم از صعودی و یا نزولی ملزم به انفاق یکدیگرند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1197	ماده 1197- کسی مستحق نفقه است که ندار بوده و نتواند به وسیله اشتغال به شغلی وسائل معیشت خود را فراهم سازد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1198	ماده 1198- کسی ملزم به انفاق است که متمکن از دادن نفقه باشد یعنی بتواند نفقه بدهد بدون اینکه از این حیث در وضع معیشت خود دچار مضیقه گردد برای تشخیص تمکن باید کلیه تعهدات و وضع زندگانی شخصی او در جامعه در نظر گرفته شود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1199	ماده 1199- نفقه اولاد بر عهده پدر است پس از فوت پدر یا عدم قدرت او به انفاق به عهده اجداد پدری است با رعایت الاقربفالاقرب در صورت نبودن پدر و اجداد پدری و یا عدم قدرت آنها نفقه بر عهده مادر است. هرگاه مادر هم زنده و یا قادر به انفاق نباشد با رعایت الاقربفالاقرب به عهده اجداد و جدات مادری و جدات پدری واجبالنفقه است و اگر چند نفر از اجداد و جدات مزبور از حیث درجه اقربیت مساوی باشند نفقه را باید به حصه متساوی تأدیه کنند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1200	ماده 1200- نفقه ابوین با رعایت الاقربفالاقرب به عهده اولاد و اولاد اولاد است
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1201	ماده 1201- هرگاه یک نفر هم در خط عمودی صعودی و هم در خط عمودی نزولی اقارب داشته باشد که از حیث الزام به انفاق در درجه مساوی هستند نفقه او را باید اقارب مزبور به حصه متساوی تأدیه کنند بنابراین اگر مستحق نفقه پدر و مادر و اولاد بلافصل داشته باشد نفقه او را باید پدر و اولاد او متساویا تأدیه کنند بدون اینکه مادر سهمی بدهد و همچنین اگر مستحق نفقه مادر و اولاد بلافصل داشته باشد نفقه او را باید مادر و اولاد متساویا بدهند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1202	ماده 1202- اگر اقارب واجبالنفقه متعدد باشند و منفق نتواند نفقه همه آنها را بدهد اقارب در خط عمودی نزولی مقدم بر اقارب در خط عمودی صعودی خواهند بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1203	ماده 1203- در صورت بودن زوجه و یک یا چند نفر واجبالنفقه دیگر زوجه مقدم بر سایرین خواهد بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1204	ماده 1204- نفقه اقارب عبارت است از مسکن و البسه و غذا و اثاثالبیت به قدر رفع حاجت با در نظر گرفتن درجه استطاعت منفق.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1205	ماده 1205- در موارد غیبت یا استنکاف از پرداخت نفقه، چنانچه الزام کسی که پرداخت نفقه بر عهده اوست ممکن نباشد دادگاه میتواند با مطالبه افراد واجبالنفقه به مقدار نفقه از اموال غایب یا مستنکف در اختیار آنها یا متکفل مخارج آنان قرار دهد و در صورتی که اموال غایب یا مستنکف در اختیار نباشد همسر وی یا دیگری با اجازه دادگاه میتوانند نفقه را به عنوان قرض بپردازند و از شخص غایب یا مستنکف مطالبه نمایند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب نهم - در خانواده		فصل اول - در الزام به انفاق			1206	ماده 1206- زوجه در هر حال میتواند برای نفقه زمان گذشته خود اقامه دعوی نماید و طلب او از بابت نفقه مزبور طلب ممتازه بوده و در صورت افلاس یا ورشکستگی شوهر زن مقدم بر غرما خواهد بود ولی اقارب فقط نسبت به آتیه میتوانند مطالبه نفقه نمایند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1207	ماده 1207- اشخاص ذیل محجور و از تصرف در اموال و حقوق مالی خود ممنوع هستند: 1- صغار. 2- اشخاص غیر رشید. 3- مجانین.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1208	ماده 1208- غیر رشید کسی است که تصرفات او در اموال و حقوق مالی خود عقلایی نباشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1209	ماده 1209- [به موجب قانون اصلاح موادی از قانون مدنی مصوب 1370/8/14 نسخ صریح شده است.]
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1210	ماده 1210- هیچکس را نمیتوان بعد از رسیدن به سن بلوغ به عنوان جنون یا عدم رشد محجور نمود مگر آنکه عدم رشد یا جنون او ثابت شده باشد. تبصره 1(الحاقی 1370/8/14)- سن بلوغ در پسر پانزده سال تمام و در دختر نه سال تمام قمری است. تبصره 2 (الحاقی 1370/8/14)- اموال صغیری را که بالغ شده است در صورتی میتوان به او داد که رشد او ثابت شده باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1211	ماده 1211- جنون به هر درجه که باشد موجب حجر است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1212	ماده 1212- اعمال و اقوال صغیر تا حدی که مربوط به اموال و حقوق مالی او باشد باطل و بلااثر است معذالک صغیر ممیز میتواند تملک بلاعوض کند. مثل قبول هبه و صلح بلاعوض و حیازت مباحات.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1213	ماده 1213- مجنون دائمی مطلقاً و مجنون ادواری در حال جنون نمیتواند هیچ تصرفی در اموال و حقوق مالی خود بنماید ولو با اجازۀ ولی یا قیم خود لکن اعمال حقوقی که مجنون ادواری در حال افاقه مینماید نافذ است مشروط بر اینکه افاقه او مسلم باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1214	ماده 1214- معاملات و تصرفات غیر رشید در اموال خود نافذ نیست مگر با اجازه ولی یا قیم او اعم از اینکه این اجازه قبلا داده شده باشد یا بعد از انجام عمل. معذالک تملکات بلاعوض از هر قبیل که باشد بدون اجازه هم نافذ است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1215	ماده 1215- هرگاه کسی مالی را به تصرف صغیر غیر ممیز و یا مجنون بدهد صغیر یا مجنون مسئول ناقص یا تلف شدن آن مال نخواهد بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1216	ماده 1216- هرگاه صغیر یا مجنون یا غیر رشید باعث ضرر غیر شود ضامن است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل اول - در کلیات			1217	ماده 1217- اداره اموال صغار و مجانین و اشخاص غیر رشید به عهده ولی یا قیم آنان است به طوری که در باب سوم از کتاب هشتم و مواد بعد مقرر است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1218	ماده 1218- برای اشخاص ذیل نصب قیم میشود: 1- برای صغاری که ولی خاص ندارند. 2- برای مجانین و اشخاص غیر رشید که جنون یا عدم رشد آنها متصل به زمان صغر آنها بوده و ولی خاص نداشته باشند. 3- برای مجانین و اشخاص غیر رشید که جنون یا عدم رشد آنها متصل به زمان صغر آنها نباشد
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1219	ماده 1219- هر یک از ابوین مکلف است در مواردی که به موجب ماده قبل باید برای اولاد آنها قیم معین شود مراتب را به دادستان حوزه اقامت خود و یا نماینده او اطلاع داده از او تقاضا نماید که اقدام لازم را برای نصب قیم به عمل آورد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1220	ماده 1220- در صورت نبودن هیچ یک از ابوین یا عدم اطلاع آنها انجام تکلیف مقرر در ماده قبل به عهده اقربائی است که با شخص محتاج به قیم در یکجا زندگی مینمایند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1221	ماده 1221- اگر کسی که به موجب ماده 1218 باید برای او نصب قیم شود زن یا شوهر داشته باشد زوج یا زوجه نیز مکلف به انجام تکلیف مقرر در ماده 1219 خواهند بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1222	ماده 1222- در هر موردی که دادستان به نحوی از انحا به وجود شخصی که مطابق ماده 1218 باید برای او نصب قیم شود مسبوق گردید، باید به دادگاه مدنی خاص رجوع و اشخاصی را که برای قیمومیت مناسب میداند به آن دادگاه معرفی کند. دادگاه مدنی خاص از میان اشخاص مزبور یک یا چند نفر را به سمت قیم معین و حکم نصب او را صادر میکند و نیز دادگاه مذکور میتواند علاوه بر قیم یک یا چند نفر را به عنوان ناظر معین نماید در این صورت دادگاه باید حدود اختیارات ناظر را تعیین کند. اگر دادگاه مدنی خاص اشخاصی را که معرفی شدهاند معتمد ندید، اشخاص دیگری را از دادسرا خواهد خواست.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1223	ماده 1223- در مورد مجانین دادستان باید قبلا رجوع به خبره کرده نظریات خبره را به دادگاه مدنی خاص ارسال دارد. در صورت اثبات جنون دادستان به دادگاه رجوع میکند تا نصب قیم شود در مورد اشخاص غیر رشید نیز دادستان مکلف است که قبلا به وسیله مطلعین اطلاعات کافیه در باب سفاهت او به دست آورده و در صورتی که سفاهت را مسلم دید، در دادگاه مدنی خاص اقامه دعوی نماید و پس از صدور حکم عدم رشد برای نصب قیم به دادگاه رجوع نماید.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1224	ماده 1224- حفظ و نظارت در اموال صغار و مجانین و اشخاص غیر رشید مادام که برای آنها قیم معین نشده به عهده مدعیالعموم خواهد بود. طرز حفظ و نظارت مدعیالعموم به موجب نظامنامۀ وزارت عدلیه معین خواهد شد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1225	ماده 1225- همینکه حکم جنون یا عدم رشد یک نفر صادر و به توسط محکمه شرع برای او قیم معین گردید مدعیالعموم میتواند حجر او را اعلان نماید انتشار حجر هرکسی که نظر به وضعیت دارایی او ممکن است طرف معاملات بالنسبه عمده واقع گردد الزامی است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1226	ماده 1226- اسامی اشخاصی که بعد از کبر و رشد به علت جنون یا سفیه محجور میگردند باید در دفتر مخصوص ثبت شود. مراجعه به دفتر مزبور برای عموم آزاد است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1227	ماده 1227- فقط کسی را محاکم و ادارات و دفاتر اسناد رسمی به قیمومیت خواهند شناخت که نصب او مطابق قانون توسط دادگاه به عمل آمده باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1228	ماده 1228- در خارج ایران کنسول و یا جانشین وی میتواند نسبت به ایرانیانی که باید مطابق ماده 1218 برای آنها قیم نصب شود و در حوزه مأموریت او ساکن یا مقیماند موقتاً نصب قیم کند و باید تا 10 روز پس از نصب قیم مدارک عمل خود را به وسیله وزارت امور خارجه به وزارت دادگستری بفرستد. نصب قیم مزبور وقتی قطعی میگردد که دادگاه مدنی خاص تهران تصمیم کنسول یا جانشین او را تنفیذ کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1229	ماده 1229- وظائف و اختیاراتی که به موجب قوانین و نظامات مربوطه در مورد دخالت مدعیان عمومی در امور صغار و مجانین و اشخاص غیر رشید مقرر است در خارج ایران به عهده مامورین قنسولی خواهد بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1230	ماده 1230- اگر در عهود و قراردادهای منعقده بین دولت ایران و دولتی که مامور قنسولی ماموریت خود را در مملکت آن دولت اجرا میکنند ترتیبی برخلاف مقررات دو ماده فوق اتخاذ شده باشد مامورین مذکور مفاد آن دو ماده را تا حدی که با مقررات عهد نامه یا قرارداد مخالف نباشد اجرا خواهند کرد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1231	ماده 1231- اشخاص ذیل نباید به سمت قیمومت معین شوند: 1- کسانی که خود تحت ولایت یا قیمومت هستند. 2- کسانی که به علت ارتکاب جنایت یا یکی از جنحههای ذیل به موجب حکم قطعی محکوم شده باشند: سرقت- خیانت در امانت- کلاهبرداری- اختلاس- هتک ناموس یا منافیات عفت- جنحه نسبت به اطفال- ورشکستگی به تقصیر. 3- کسانی که حکم ورشکستگی آنها صادر و هنوز عمل ورشکستگی آنها تصفیه نشده است. 4- کسانی که معروف به فساد اخلاق باشند. 5- کسی که خود یا اقربای طبقۀ اول او دعوایی بر محجور داشته باشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1232	ماده 1232- با داشتن صلاحیت برای قیمومت اقربای محجور مقدم بر سایرین خواهند بود.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1233	ماده 1233- زن نمیتواند بدون رضایت شوهر خود سمت قیمومت را قبول کند.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل دوم - در موارد نصب قیم و ترتیب آن			1234	ماده 1234- در صورتی که محکمه بیش از یک نفر را برای قیمومت معین کند میتواند وظائف آنها را تفکیک نماید.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل سوم - در اختیارات و وظائف و مسئولیت قیم و حدود آن نظارت مدعی العموم در امور صغار و مجانین و اشخاص غیر رشید			1235	ماده 1235- مواظبت شخص مولیعلیه و نمایندگی قانونی او در کلیه امور مربوطه به اموال و حقوق مالی او با قیم است.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل سوم - در اختیارات و وظائف و مسئولیت قیم و حدود آن نظارت مدعی العموم در امور صغار و مجانین و اشخاص غیر رشید			1236	ماده 1236- قیم مکلف است قبل از مداخله در امور مالی مولیعلیه صورت جامعی از کلیه دارایی او تهیه کرده و یک نسخه از آن را به امضای خود برای دادستانی که مولیعلیه در حوزه آن سکونت دارد، بفرستد و دادستان یا نماینده او باید نسبت به میزان دارایی مولیعلیه تحقیقات لازمه به عمل آورد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل سوم - در اختیارات و وظائف و مسئولیت قیم و حدود آن نظارت مدعی العموم در امور صغار و مجانین و اشخاص غیر رشید			1237	ماده 1237- مدعیالعموم یا نماینده او باید بعد از ملاحظه صورت دارایی مولیعلیه مبلغی را که ممکن است مخارج سالیانه مولیعلیه بالغ بر آن گردد و مبلغی را که برای اداره کردن دارایی مزبور ممکن است لازم شود معین نماید قیم نمیتواند بیش از مبالغ مزبور خرج کند مگر با تصویب مدعیالعموم.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل سوم - در اختیارات و وظائف و مسئولیت قیم و حدود آن نظارت مدعی العموم در امور صغار و مجانین و اشخاص غیر رشید			1238	ماده 1238- قیمی که تقصیر در حفظ مال مولیعلیه بنماید مسئول ضرر و خسارتی است که از نقصان یا تلف آن مال حاصل شده اگر چه نقصان یا تلف مستند به تفریط یا تعدی قیم نباشد.
qanun_madani	قانون مدنی	جلد دوم - در اشخاص	کتاب دهم - در حجر و قیمومت		فصل سوم - در اختیارات و وظائف و مسئولیت قیم و حدود آن نظارت مدعی العموم در امور صغار و مجانین و اشخاص غیر رشید			1239	ماده 1239- هرگاه معلوم شود که قیم عامداً مالی را که متعلق به مولیعلیه بوده جزء صورت دارایی او قید نکرده و یا باعث شده است که آن مال در صورت مزبور قید نشود مسئول هر ضرر و خسارتی خواهد بود که از این حیث ممکن است به مولیعلیه وارد شود بعلاوه در صورتی که عمل مزبور از روی سوءنیت بوده قیم معزول خواهد شد.
