law_code	law_name	book	bab	chapter	section	article_number	text
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	382	ماده 382- دادخواست و برگهای پیوست آن باید در دو نسخه و در صورت متعدد بودن طرف دعوا به تعداد آنها بعلاوه یک نسخه باشد، به استثنای مدرک مثبت سمت که فقط به نسخه اول ضمیمه میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	383	ماده 383- دادخواستی که برابر مقررات یادشده در دو ماده قبل تقدیم نشده و یا هزینه دادرسی آن پرداخت نگردیده باشد به جریان نمیافتد. مدیر دفتر دادگاه در موارد یادشده ظرف دو روز از تاریخ رسید دادخواست، نقایص آن را به طور مشخص به دادخواست دهنده اخطار مینماید و از روز ابلاغ ده روز به او مهلت میدهد که نقایص را رفع کند. در صورتی که دادخواست خارج از مهلت داده شده، یا در مدت یادشده تکمیل نشود، بموجب قرار دادگاهی که دادخواست به آن تسلیم گردیده رد میشود. این قرار ظرف بیست روز از تاریخ ابلاغ قابل شکایت در دیوان عالی کشور میباشد.رأی دیوان قطعی است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	384	ماده 384- اگر مشخصات فرجامخواه در دادخواست فرجامی معین نشده و در نتیجه هویت دادخواست دهنده معلوم نباشد، دادخواست بلااثر میماند و پس از انقضای مهلت فرجامخواهی به موجب قرار دادگاهی که دادخواست به آنجا داده شده، رد میشود.قرار یادشده ظرف بیست روز از تاریخ الصاق به دیوار دفتر دادگاه صادرکننده، قابل شکایت در دیوان عالی کشور میباشد.رأی دیوان قطعی است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	385	ماده 385- در صورتی که دادخواست فرجامخواهی تکمیل باشد، مدیر دفتر دادگاه یک نسخه از دادخواست و پیوستهای آن را برای طرف دعوا، ارسال میدارد تا ظرف بیست روز به طور کتبی پاسخ دهد.پس از انقضای مهلت یادشده اعم از اینکه پاسخی رسیده یا نرسیده باشد، پرونده را همراه با پرونده مربوط به رأی فرجامخواسته، به دیوان عالی کشور میفرستد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	386	ماده 386- درخواست فرجام، اجرای حکم را تا زمانی که حکم نقض نشده است به تأخیر نمیاندازد لکن به ترتیب زیر عمل میگردد: الف- چنانچه محکومٌبه مالی باشد، در صورت لزوم به تشخیص دادگاه قبل از اجراء از محکومله تأمین مناسب اخذ خواهد شد. ب- چنانچه محکومٌبه غیرمالی باشد و به تشخیص دادگاه صادرکننده حکم، محکومعلیه تأمین مناسب بدهد اجرای حکم تا صدور رأی فرجامی به تأخیر خواهد افتاد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	387	ماده 387- هرگاه از رأی قابل فرجام در مهلت مقرر قانونی فرجامخواهی نشده، یا به هر علتی در آنموارد قرار رد دادخواست فرجامی صادر وقطعی شده باشد و ذینفع مدعی خلاف شرع یا قانون بودن آن رأی باشد، میتواند از طریق دادستان کل کشور تقاضای رسیدگی فرجامی بنماید. تقاضای یادشده مستلزم تقدیم دادخواست و پرداخت هزینه دادرسی فرجامی است. تبصره- مهلت تقدیم دادخواست یک ماه حسب مورد از تاریخ انقضاء مهلت فرجامخواهی یا قطعی شدن قرار رد دادخواست فرجامی یا ابلاغرأی دیوان عالی کشور درخصوص تأیید قرار رد دادخواست فرجامی میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	388	ماده 388- دفتر دادستان کلکشور دادخواست رسیدگی فرجامی را دریافت و درصورت تکمیل بودن آن از جهت ضمائم و مستندات و هزینهدادرسی برابر مقررات، آن را ثبت و به ضمیمه پرونده اصلی بهنظر دادستان کلکشور میرساند. دادستان کل چنانچه ادعای آنها را درخصوص مخالفت بین رأی با موازین شرع یا قانون، مقرون به صحت تشخیص دهد، از دیوانعالی کشور درخواستنقض آن را مینماید. درصورت نقض رأی در دیوانعالی کشور، برابر مقررات مندرج در مبحث ششم این قانون اقدام خواهد شد. تبصره- چنانچه دادخواست تقدیمی ناقص باشد دفتر دادستان کل کشور به تقدیمکننده دادخواست ابلاغ مینماید که ظرف ده روز از آن رفع نقصکند. هرگاه در مهلت مذکور اقدام به رفع نقص نشود دادخواست قابل ترتیب اثر نخواهد بود. دادخواست خارج از مهلت نیز قابل ترتیب اثر نیست.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث سوم- ترتیب فرجام‌خواهی	389	ماده 389- پس از درخواست نقض از طرف دادستان کل، محکوم علیه رأی یادشده میتواند با ارایه گواهی لازم بهدادگاه اجرا کننده رأی، تقاضایتوقف اجرای آن را بنماید. دادگاه مکلف است پس از اخذ تأمین مناسب دستور توقف اجرا را تا پایان رسیدگی دیوانعالی کشور صادر نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	390	ماده 390- پس از وصول پرونده به دیوان عالی کشور، رئیس دیوان یا یکی از معاونان وی پرونده را با رعایت نوبت و ترتیب وصول به یکی از شعب دیوان ارجاع مینماید شعبه مرجوعالیه به نوبت رسیدگی میکند مگر در مواردی که به موجب قانون یا به تشخیص رئیس دیوان عالی کشور، رسیدگی خارج از نوبت ضروری باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	391	ماده 391- پس از ارجاع پرونده نمیتوان آن را از شعبه مرجوعالیه اخذ و به شعبه دیگر ارجاع کرد مگر به تجویز قانون، رعایت مفاد این ماده در مورد رسیدگی کلیه دادگاهها نیز الزامی است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	392	ماده 392- رئیس شعبه، موضوع دادخواست فرجامی را مطالعه و گزارش تهیه میکند یا به نوبت، به یکی از اعضای شعبه برای تهیه گزارش ارجاع مینماید. گزارش باید جامع یعنی حاوی جریان ماهیت دعوا و بررسی کامل در اطراف اعتراضات فرجامخواه و جهات قانونی مورد رسیدگی فرجامی با ذکر استدلال باشد. عضو شعبه مکلف است ضمن مراجعه به پرونده برای تهیه گزارش، چنانچه از هر یک از قضات که در آن پرونده دخالت داشتهاند تخلف از مواد قانونی، یا اعمال غرض و بیاطلاعی از مبانی قضایی مشاهده نمود، آن را به طور مشروح و با استدلال در گزارش خود تذکر دهد. به دستور رئیس شعبه رونوشتی از گزارش یادشده به دادگاه عالی انتظامی قضات ارسال خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	393	ماده 393- رسیدگی در دیوان عالی کشور بدون حضور اصحاب دعوا صورت میگیرد مگر در موردی که شعبه رسیدگیکننده دیوان، حضور آنان را لازم بداند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	394	ماده 394- برگهای احضاریه به دادگاه بدوی محل اقامت هر یک از طرفین فرستاده میشود. آن دادگاه مکلف است احضاریه را به محض وصول، ابلاغ و رسید آن را به دیوان عالی کشور ارسال نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	395	ماده 395- در موقع رسیدگی، عضو ممیز گزارش پرونده و مفاد اوراقی را که لازم است قرائت مینماید و طرفین یا وکلاء آنان در صورت حضور میتوانند با اجازه رئیس شعبه مطالب خود را اظهار نمایند و همچنین نماینده دادستان کل در موارد قانونی نظر خود را اظهار مینماید. اظهارات اشخاص فوقالذکر در صورتجلسه قید و به امضای آنان میرسد.عضو ممیز با توجه به اظهارات آنان میتواند قبل از صدور رأی، گزارش خود را اصلاح نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث چهارم- ترتیب رسیدگی	396	ماده 396- پس از اقدام طبق مقررات مواد فوق، شعبه رسیدگیکننده طبق نظر اکثریت در ابرام یا نقض رأی فرجامخواسته اتخاذ تصمیم مینماید اگر رأی مطابق قانون و دلایل موجود در پرونده باشد ضمن ابرام آن، پرونده را به دادگاه صادرکننده اعاده مینماید و الّا طبق مقررات آتی اقدام خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث پنجم- مهلت فرجام‌خواهی	397	ماده 397- مهلت درخواست فرجامخواهی برای اشخاص ساکن ایران بیست روز و برای اشخاص مقیم خارج دو ماه میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث پنجم- مهلت فرجام‌خواهی	398	ماده 398- ابتدای مهلت فرجامخواهی به قرار زیر است: الف- برای احکام و قرارهای قابل فرجامخواهی دادگاه تجدیدنظر استان از روز ابلاغ. ب- برای احکام و قرارهای قابل تجدیدنظر دادگاه بدوی که نسبت به آن تجدیدنظرخواهی نشده از تاریخ انقضای مهلت تجدیدنظر.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث پنجم- مهلت فرجام‌خواهی	399	ماده 399- اگر فرجامخواهی به واسطه مغایر بودن دو حکم باشد ابتدای مهلت، تاریخ آخرین ابلاغ هر یک از دو حکم خواهد بود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث پنجم- مهلت فرجام‌خواهی	400	ماده 400- مقررات مواد (337) و (338) این قانون در مورد فرجامخواهی از احکام و قرارها نیز لازمالرعایه میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	401	ماده 401- پس از نقض رأی دادگاه در دیوان عالی کشور، رسیدگی مجدد به دادگاهی که به شرح زیر تعیین میگردد ارجاع میشود و دادگاه مرجوعالیه مکلف به رسیدگی میباشد: الف- اگر رأی منقوض به صورت قرار بوده و یا حکمی باشد که به علت نقص تحقیقات نقض شده است، رسیدگی مجدد به دادگاه صادرکننده آن ارجاع میشود. ب- اگر رأی به علت عدم صلاحیت دادگاه نقض شده باشد، به دادگاهی که دیوان عالی کشور صالح بداند ارجاع میگردد. ج- در سایر موارد نقض، پرونده به شعبه دیگر از همان حوزه دادگاه که رأی منقوض را صادر نموده ارجاع میشود و اگر آن حوزه بیش از یک شعبه دادگاه نداشته باشد به نزدیکترین دادگاه حوزه دیگر ارجاع میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	402	ماده 402- در صورت نقض رأی به علت نقص تحقیقات، دیوان عالی کشور مکلف است نواقص را به صورت یکجا و مشروح ذکر نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	403	ماده 403- اگر رأی مورد درخواست فرجام از نظر احتساب محکومبه یا خسارات یا مشخصات طرفین دعوا و نظیر آن متضمن اشتباهی باشد که به اساس رأی لطمه وارد نکند، دیوان عالی کشور آن را اصلاح و رأی را ابرام مینماید. همچنین اگر رأی دادگاه به صورت حکم صادر شود ولی از حیث استدلال و نتیجه منطبق با قرار بوده و متضمن اشکال دیگری نباشد، دیوان عالی کشور آن را قرار تلقی و تأیید مینماید و نیز آن قسمت از رأی دادگاه که خارج از خواسته خواهان صادر شده باشد، نقض بلا ارجاع خواهد شد. تبصره- هرگاه سهو یا اشتباه یادشده در این ماده در رأی فرجامی واقع شود، تصحیح آن با دیوان عالی کشور خواهد بود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	404	ماده 404- رأی فرجامی دیوان عالی کشور نمیتواند مورد استفاده غیر طرفین فرجامخواهی قرار گیرد، مگر در مواردی که رأی یادشده قابل تجزیه و تفکیک نباشد که در این صورت نسبت به اشخاص دیگر هم که مشمول رأی فرجامخواسته بوده و درخواست فرجام نکردهاند، تسری خواهد داشت.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	405	ماده 405- دادگاه مرجوع الیه به شرح زیر اقدام مینماید: الف- در صورت نقض حکم به علت نقص تحقیقات، تحقیقات موردنظر دیوان عالی کشور را انجام داده، سپس با در نظر گرفتن آن مبادرت به صدور رأی مینماید. ب- در صورت نقض قرار، دادگاه مکلف است برابر رأی دیوان عالی کشور به دعوا رسیدگی کند مگر اینکه بعد از نقض، سبب تازهای برای امتناع از رسیدگی به ماهیت دعوا حادث گردد.در این خصوص چنانچه قرار منقوض ابتدائاً در مرحله تجدیدنظر صادر شده باشد، به دادگاه صادرکننده قرار ارجاع میشود و اگر در تأیید قرار دادگاه بدوی بوده، پرونده برای رسیدگی به همان دادگاه بدوی ارجاع میگردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	406	ماده 406- در مورد ماده قبل و سایر موارد نقض حکم، دادگاه مرجوع الیه با لحاظ رأی دیوان عالی کشور و مندرجات پرونده، اگر اقدام دیگری را لازم نداند، بدون تعیین وقت، رسیدگی کرده و مبادرت به انشاء رأی مینماید و الّا با تعیین وقت و دعوت از طرفین، اقدام لازم را معمول و انشاء رأی خواهد نمود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	407	ماده 407- هرگاه یکی از دو رأی صادره که مغایر با یکدیگر شناخته شده، موافق قانون بوده و دیگری نقض شده باشد، رأی معتبر لازمالاجرا میباشد و چنانچه هر دو رأی نقض شود برابر ماده قبل ماده(406) اقدام خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	408	ماده 408- در صورتی که پس از نقض حکم فرجامخواسته در دیوان عالی کشور دادگاه با ذکر استدلال طبق رأی اولیه اقدام به صدور رأی اصراری نماید و این رأی مورد درخواست رسیدگی فرجامی واقع شود، شعبه دیوان عالی کشور در صورت پذیرش استدلال، رأی دادگاه را ابرام، در غیر این صورت پرونده در هیأت عمومی شعب حقوقی مطرح و چنانچه نظر شعبه دیوان عالی کشور مورد ابرام قرار گرفت حکم صادره نقض و پرونده به شعبه دیگری ارجاع خواهد شد.دادگاه مرجوع الیه طبق استدلال هیأت عمومی دیوان عالی کشور حکم مقتضی صادر مینماید.این حکم در غیر موارد مذکور در ماده (326) قطعی میباشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	409	ماده 409- برای تجدید رسیدگی به دعوا پس از نقض، تقدیم دادخواست جدید لازم نیست.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	410	ماده 410- در رأی دیوان عالی کشور نام و مشخصات و محل اقامت طرفین و حکم یا قراری که از آن فرجامخواسته شده است و خلاصه اعتراضات و دلایلی که موجب نقض یا ابرام حکم یا قرار میشود به طور روشن و کامل ذکر میگردد و پس از امضاء آن در دفتر مخصوص با قید شماره و تاریخ ثبت خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	411	ماده 411- [به موجب ماده سی و نه الحاقی 1381/7/28 به قانون تشکیل دادگاههای عمومی و انقلاب نسخ صریح شده است] متن سابق ماده چهارصد و یازده: مقررات ماده (326) نسبت به احکام صادره از دادگاه تجدیدنظر و شعب دیوان عالی کشور لازم الرعایه می باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث ششم- اقدامات پس از نقض	412	ماده 412- [به موجب ماده سی و نه الحاقی 1381/7/28 به قانون تشکیل دادگاههای عمومی و انقلاب نسخ صریح شده است] متن سابق ماده چهارصد و دوازده: مرجع رسیدگی به ادعای موضوع ماده (326) نسبت به احکام دادگاه تجدیدنظر، دیوان عالی کشور است که چنانچه پس از رسیدگی آنرا نقض نمود جهت رسیدگی به یکی از شعب دادگاه تجدیدنظر همان استان و یا در صورت فقدان شعبه دیگر به نزدیکترین شعبه دادگاه تجدیدنظر استان دیگر ارسال می دارد. مرجع رسیدگی به ادعای مذکور نسبت به احکام شعب دیوان عالی کشور، رئیس دیوان عالی کشور است که پس از رسیدگی و نقض آن، رسیدگی به پرونده را به شعبه دیگر دیوان عالی کشور ارجاع می نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث هفتم- فرجام تبعی	413	ماده 413- فرجامخوانده میتواند فقط در ضمن پاسخی که به دادخواست فرجامی میدهد از حکمی که مورد شکایت فرجامی است نسبت به جهتی که آن را به ضرر خود یا خلاف موازین شرعی و مقررات قانونی میداند تبعاً درخواست رسیدگی فرجامی نماید در این صورت درخواست فرجام تبعی به طرف ابلاغ میشود که ظرف مدت بیست روز به طور کتبی پاسخ دهد، هرچند مدت مقرر برای درخواست فرجام نسبت به او منقضی شده باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث هفتم- فرجام تبعی	414	ماده 414- فرجام تبعی فقط در مقابل فرجامخواه و از کسی که طرف درخواست فرجام واقع شده، پذیرفته میشود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث هفتم- فرجام تبعی	415	ماده 415- اگر فرجامخواه دادخواست فرجامی خود را استرداد نماید و یا دادخواست او رد شود حق درخواست فرجام تبعی ساقط میشود و اگر درخواست فرجام تبعی شده باشد بلااثر میگردد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل اول- فرجام‌خواهی در امور مدنی	مبحث هفتم- فرجام تبعی	416	ماده 416- هیچیک از شرایط مذکور در مواد (380) و (381) در فرجام تبعی جاری نیست.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		417	ماده 417- اگر در خصوص دعوایی، رأیی صادره شود که به حقوق شخص ثالث خللی وارد آورد و آن شخص یا نماینده او در دادرسی که منتهی به رأی شده است به عنوان اصحاب دعوا دخالت نداشته باشد، میتواند نسبت به آن رأی اعتراض نماید.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		418	ماده 418- در مورد ماده قبل، شخص ثالث حق دارد به هرگونه رأی صادره از دادگاههای عمومی، انقلاب و تجدیدنظر اعتراض نماید و نسبت به حکم داور نیز کسانی که خود یا نماینده آنان در تعیین داور شرکت نداشتهاند میتوانند به عنوان شخص ثالث اعتراض کنند.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		419	ماده 419- اعتراض شخص ثالث بر دو قسم است: الف- اعتراض اصلی عبارتست از اعتراضی که ابتدا از طرف شخص ثالث صورت گرفته باشد. ب- اعتراض طاری(غیر اصلی) عبارتست از اعتراض یکی از طرفین دعوا به رأیی که سابقاً در یک دادگاه صادر شده و طرف دیگر برای اثبات مدعای خود، در اثنای دادرسی آن رأی را ابراز نموده است.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		420	ماده 420- اعتراض اصلی باید به موجب دادخواست و به طرفیت محکومله و محکومعلیه رأی مورد اعتراض باشد. این دادخواست به دادگاهی تقدیم میشود که رأی قطعی معترضعنه را صادر کرده است. ترتیب دادرسی مانند دادرسی نخستین خواهد بود.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		421	ماده 421- اعتراض طاری در دادگاهی که دعوا در آن مطرح است بدون تقدیم دادخواست بعمل خواهد آمد، ولی اگر درجه دادگاه پایینتر از دادگاهی باشد که رأی معترضعنه را صادر کرده، معترض دادخواست خود را به دادگاهی که رأی را صادر کرده است تقدیم مینماید و موافق اصول، در آن دادگاه رسیدگی خواهد شد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		422	ماده 422- اعتراض شخص ثالث قبل از اجرای حکم مورد اعتراض، قابل طرح است و بعد از اجرای آن در صورتی میتوان اعتراض نمود که ثابت شود حقوقی که اساس و مأخذ اعتراض است به جهتی از جهات قانونی ساقط نشده باشد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		423	ماده 423- در صورت وصول اعتراض طاری از طرف شخص ثالث چنانچه دادگاه تشخیص دهد حکمی که در خصوص اعتراض یادشده صادر میشود مؤثر در اصل دعوا خواهد بود، تا حصول نتیجه اعتراض، رسیدگی به دعوا را به تأخیر میاندازد.در غیر این صورت به دعوای اصلی رسیدگی کرده رأی میدهد و اگر رسیدگی به اعتراض برابر ماده (421) با دادگاه دیگری باشد به مدت بیست روز به اعتراضکننده مهلت داده میشود که دادخواست خود را به دادگاه مربوط تقدیم نماید. چنانچه در مهلت مقرر اقدام نکند دادگاه رسیدگی به دعوا را ادامه خواهد داد.
tashkil_dadgah_omoor_madani	قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی	کتاب اول- در امور مدنی	باب پنجم- فرجام‌خواهی	فصل دوم- اعتراض شخص ثالث		424	ماده 424- اعتراض ثالث موجب تأخیر اجرای حکم قطعی نمیباشد.در مواردی که جبران ضرر و زیان ناشی از اجرای حکم ممکن نباشد دادگاه رسیدگیکننده به اعتراض ثالث به درخواست معترض ثالث پس از اخذ تأمین مناسب قرار تأخیر اجرای حکم را برای مدت معین صادر میکند.
